id,en,zh,repair,reason
黄昏，残阳如血，染红了残破的军营。尸堆遍野，血腥味混杂着饥饿的腐臭，弥漫在空气中。刘备蜷缩在帐角，气息奄奄，已然快饿死。无名独坐尸堆旁，甲的头巾和丙的断指握在手中，另一手握着短匕，在甲骨灰坛上反复打磨，刀刃愈发雪亮，映出他冰冷决绝的脸。,"Dusk, the setting sun like blood, stained the broken military camp. Corpses littered the fields, the scent of blood mingled with the stench of decay and hunger, permeating the air. Liu Bei huddled in the corner of the tent, his breath faint, on the verge of starvation. Nameless sat alone beside the pile of corpses, holding the headband of Jia and the severed finger of Bing in one hand, while the other hand gripped a short dagger, repeatedly sharpening it on the gray pottery jar. The blade grew ever brighter, reflecting his cold and resolute face.",黄昏，残阳如血，染红了残破的军营。尸堆遍野，血腥味混杂着饥饿的腐臭，弥漫在空气中。刘备蜷缩在帐角，气息奄奄，已然快饿死。无名独坐尸堆旁，甲的头巾和丙的断指握在手中，另一手握着短匕，在甲骨灰坛上反复打磨，刀刃愈发雪亮，映出他冰冷决绝的脸。,"Dusk, the setting sun like blood, stained the broken military camp. Corpses littered the fields, the scent of blood mingled with the stench of decay and hunger, permeating the air. Liu Bei huddled in the corner of the tent, his breath faint, on the verge of starvation. Nameless sat alone beside the pile of corpses, holding the headband of Jia and the severed finger of Bing in one hand, while the other hand gripped a short dagger, repeatedly sharpening it on the gray pottery jar. The blade grew ever brighter, reflecting his cold and resolute face.",句式过长口型不匹配；原译评分7/10；英文玩家感受：能理解，但台词偏机器腔，朗读不够顺。
本旬训练已完成，请下一旬再来。,This 10-day period's training has been completed. Please return next 10-day period.,本旬训练已完成，请下一旬再来。,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
支线任务触发：城外怪事。可前往城外荒地调查羊尸真相。若3旬内未前往，主簿将自行处理，谣言平息，支线关闭。,"Side Quest Trigger: Strange Occurrences Outside the City. Investigate the truth behind the sheep carcasses in the wasteland outside the city. If not investigated within 3 ten-day periods, the clerk will handle it independently, rumors will subside, and the side quest will close.",支线任务触发：城外怪事。可前往城外荒地调查羊尸真相。若3旬内未前往，主簿将自行处理，谣言平息，支线关闭。,"Side Quest Trigger: Strange Occurrences Outside the City. Investigate the truth behind the sheep carcasses in the wasteland outside the city. If not investigated within 3 ten-day periods, the clerk will handle it independently, rumors will subside, and the side quest will close.",句式过长口型不匹配；原译评分7/10；英文玩家感受：能理解，但台词偏机器腔，朗读不够顺。
追查进度：{currence}/{target},Investigation Progress: {currence}/{target},追查进度：{currence}/{target},【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
当前旬数：%d,Current Ten-day Period: %d,当前旬数：%d,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
每旬钱财收入：%d,Financial Income every 10 days: %d,每旬钱财收入：%d,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
每旬民力获取：%d,Labor Acquisition every 10 days: %d,每旬民力获取：%d,Labor Acquisition every 10 days: %d,术语冲突；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
血战模式第{n}旬,Bloodbath Mode Phase {n},血战模式第{n}旬,【无修改】,无明显问题；原译评分9/10；英文玩家感受：清楚自然，符合三国策略RPG语境。
该政策会让士族派好感上升10，豪族派好感下降5，徐州百姓的民心上升5，每旬获取金额+10，追查内应进度+2,"This policy will increase the favor of the Literati Faction by 10, decrease the favor of the Great Clan Faction by 5, raise the Public Support of the Xuzhou populace by 5, increase income every 10 days by +10, and advance the investigation of internal spies by +2.",该政策会让士族派好感上升10，豪族派好感下降5，徐州百姓的民心上升5，每旬获取金额+10，追查内应进度+2,"This policy will increase the favor of the Literati Faction by 10, decrease the favor of the Great Clan Faction by 5, raise the Public Support of the Xuzhou populace by 5, increase income every 10 days by +10, and advance the investigation of internal spies by +2.",术语冲突/句式过长口型不匹配；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
该政策会让士族派好感上升5，豪族派好感上升5，每旬获取金额+10，每旬获得民力+5，获得益气丸x2,"This policy will increase the favor of the Literati Faction by 5, the favor of the Great Clan Faction by 5, increase income by 10 every 10 days, increase Labor by 5 every 10 days, and grant 2 Qi Pills.",该政策会让士族派好感上升5，豪族派好感上升5，每旬获取金额+10，每旬获得民力+5，获得益气丸x2,"This policy will increase the favor of the Literati Faction by 5, the favor of the Great Clan Faction by 5, increase income by 10 every 10 days, increase Labor by 5 every 10 days, and grant 2 Qi Pills.",术语冲突/句式过长口型不匹配；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
"该政策会让士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每旬获取金额-5，每旬获取民力-5，钱+300,民力+150","This policy will reduce the favor of the Literati Faction by 5, the favor of the Great Clan Faction by 5, and the favor of the Danyang Faction by 5. It will also decrease income every 10 days by 5 and Labor acquisition every 10 days by 5, while increasing money by 300 and labor by 150.","该政策会让士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每旬获取金额-5，每旬获取民力-5，钱+300,民力+150","This policy will reduce the favor of the Literati Faction by 5, the favor of the Great Clan Faction by 5, and the favor of the Danyang Faction by 5. It will also decrease income every 10 days by 5 and Labor acquisition every 10 days by 5, while increasing money by 300 and labor by 150.",术语冲突/句式过长口型不匹配；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
士族派好感上升5，豪族派好感上升5，每旬获取金额+10，每旬获得民力+5，获得益气丸x2,"Aristocratic Faction Favor increases by 5, Great Clan Faction Favor increases by 5, income every 10 days +10, Labor every 10 days +5, obtain Qi Pill x2",士族派好感上升5，豪族派好感上升5，每旬获取金额+10，每旬获得民力+5，获得益气丸x2,"Aristocratic Faction Favor increases by 5, Great Clan Faction Favor increases by 5, income every 10 days +10, Labor every 10 days +5, obtain Qi Pill x2",术语冲突；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
"士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每旬获取金额-5，每旬获取民力-5，钱+300,民力+150","Nobility Faction Favor -5, Wealthy Clan Faction Favor -5, Danyang Faction Favor -5, Income every 10 days -5, Labor every 10 days -5, Money +300, Labor +150","士族派好感下降5，豪族派好感下降5，丹阳派好感下降5，每旬获取金额-5，每旬获取民力-5，钱+300,民力+150","Nobility Faction Favor -5, Wealthy Clan Faction Favor -5, Danyang Faction Favor -5, Income every 10 days -5, Labor every 10 days -5, Money +300, Labor +150",术语冲突；原译评分6/10；英文玩家感受：能看懂大意，但会感觉术语混乱、不够像同一款游戏。
