id,zh,ja,repair,reson
与陈登对战，展开仕诡牌游戏。他善于谋略，是仕诡牌顶尖高手。\n对局试炼：对战陈登，玩家持4张手牌，敌人持6张手牌，每回合手牌少于5张时抽1张，每回合最多使用4张牌。\n玩家持4张手牌，敌人持5张手牌，每回合开始时手牌少于5张抽1张，每回合最多使用3张牌。,与陈登对战，展开仕诡牌游戏。他善于谋略，是仕诡牌顶尖高手。\n对局试炼：对战陈登，玩家持4张手牌，敌人持6张手牌，每回合手牌少于5张时抽1张，每回合最多使用4张牌。\n玩家持4张手牌，敌人持5张手牌，每回合开始时手牌少于5张抽1张，每回合最多使用3张牌。,陳登との対戦で、仕詭牌ゲームを開始する。彼は策略に長け、仕詭牌の達人である。\n対局試練：陳登と対戦。プレイヤーは手札4枚、敵は手札6枚。毎ターン、手札が5枚未満の時に1枚引き、1ターンに最大4枚使用可能。\nプレイヤーは手札4枚、敵は手札5枚。毎ターン開始時に手札が5枚未満なら1枚引き、1ターンに最大3枚使用可能。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
与糜竺对战，展开仕诡牌游戏。他精于算计，是仕诡牌的好手。\n对局试炼：对战糜竺，玩家持4张手牌，敌人持5张手牌，每回合手牌少于5张时抽1张，每回合最多使用4张牌。\n玩家持3张手牌，敌人持5张手牌，每回合开始时手牌少于5张抽1张，每回合最多使用4张牌。,与糜竺对战，展开仕诡牌游戏。他精于算计，是仕诡牌的好手。\n对局试炼：对战糜竺，玩家持4张手牌，敌人持5张手牌，每回合手牌少于5张时抽1张，每回合最多使用4张牌。\n玩家持3张手牌，敌人持5张手牌，每回合开始时手牌少于5张抽1张，每回合最多使用4张牌。,糜竺との対戦で、仕詭牌ゲームを開始する。彼は計算高く、仕詭牌の達人である。\n対戦試練：糜竺と対戦、プレイヤーは手札3枚、敵は手札5枚。毎ターン開始時に手札が5枚未満なら1枚引き、1ターンに最大4枚使用可能。\nプレイヤーは手札3枚、敵は手札5枚。毎ターン開始時に手札が5枚未満なら1枚引き、1ターンに最大4枚使用可能。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
欢迎主公进入《阴三国谋论》！序章将会助您洞悉士族怪谈，掌握征战法则，更有机会获得额外资源和道具。游戏内按ESC可调整难度，默认【标准难度】!,欢迎主公进入《阴三国谋论》！序章将会助您洞悉士族怪谈，掌握征战法则，更有机会获得额外资源和道具。游戏内按ESC可调整难度，默认【标准难度】!,主公様、「陰三国謀論」へようこそ！序章では、士族の怪談を解き明かし、戦いの法則を掌握するお手伝いをいたします。さらに、追加の資源やアイテムを獲得するチャンスもございます。ゲーム内でESCキーを押すと難易度を調整でき、デフォルトは【標準難易度】です！,主公様、「陰三国謀論」へようこそ！序章では、士族の怪談を解き明かし、戦いの法則を掌握するお手伝いをいたします。さらに、追加の資源やアイテムを獲得するチャンスもございます。ゲーム内でESCキーを押すと難易度を調整でき、デフォルトは【標準難易度】です！,；原译评分8/10；日语玩家感受：基本自然，只会注意到少量格式或用词问题。
（古卷边角附着残页小字，字迹潦草渗墨）,（古卷边角附着残页小字，字迹潦草渗墨）,（古巻の端に残頁の小さな文字が付着しており、筆跡は乱雑で墨が滲んでいる）,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
残页补记,残页补记,残頁補記,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
若你在灵堂读到此卷，先看牌位，再想想自己是谁。,若你在灵堂读到此卷，先看牌位，再想想自己是谁。,霊堂でこの巻物を読んでいるなら、まず位牌を見て、それから自分が誰かを考えよ。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
"身为陶商，便好好活下去；
身为刘备，切莫醒得过迟。","身为陶商，便好好活下去；
身为刘备，切莫醒得过迟。","陶商として生き抜け、
劉備として遅く目覚めるな。",【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
在诡秘乱局规则下，游戏的诡异卡将不再开局选择加入，而是当玩家在一种花色牌型得分，将会在能量槽点亮花色。,在诡秘乱局规则下，游戏的诡异卡将不再开局选择加入，而是当玩家在一种花色牌型得分，将会在能量槽点亮花色。,怪奇乱局ルールでは、ゲームの怪奇カードは開始時に選択して追加するのではなく、プレイヤーが特定のスートの役で得点した際に、エネルギーゲージにそのスートが点灯するようになります。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
首次战胜此模式下的对手，可得一张诡异卡；背包有诡异卡时，对局试炼开局可自选一张带入对局。,首次战胜此模式下的对手，可得一张诡异卡；背包有诡异卡时，对局试炼开局可自选一张带入对局。,このモードで初めて相手に勝利すると、不気味なカードを1枚獲得できます。バッグに不気味なカードがある場合、試練の対局開始時に1枚を選んで対局に持ち込めます。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
诡异卡效果纯正面无负面，使用算作一次卡牌消除，可联动触发花色暴击！,诡异卡效果纯正面无负面，使用算作一次卡牌消除，可联动触发花色暴击！,怪異カードの効果は純粋にプラスのみでマイナスはなく、使用は1回のカード消去として扱われ、スートのクリティカルを連動発動可能！,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
同时游戏存在特殊的暴击机制，连续消除两张同花色卡牌即可触发暴击。教程结束后鼠标悬停此处也可查看详情，每种暴击利弊并存，请三思后再发动。,同时游戏存在特殊的暴击机制，连续消除两张同花色卡牌即可触发暴击。教程结束后鼠标悬停此处也可查看详情，每种暴击利弊并存，请三思后再发动。,同時に、ゲームには特殊なクリティカルメカニズムが存在し、同じスートのカードを2枚連続で消すことでクリティカルが発動します。チュートリアル終了後、マウスをここにホバーすると詳細を確認できます。各クリティカルにはメリットとデメリットが并存するため、よく考えてから発動してください。,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
体力上限，永久提升角色最大体力值,体力上限，永久提升角色最大体力值,体力上限、永続的にキャラクターの最大体力値を上昇させる,【无修改】,无明显问题；原译评分9/10；日语玩家感受：清晰自然，符合三国策略RPG语境。
"议事，是徐州牧召集辖下僚属与各方代表共同议定事务的核心环节，法案能否顺利推行，取决于麾下各大派系的支持程度。
  议事中将众人划分为支持者、反对者、摇摆者三类。摇摆势力态度未定，能够被争取，是左右表决结果的关键。
  身为一州州牧，主公虽握有州内最高权力，名义上能够自行决断，但政令想要顺利落地、不遭遇内部阻碍，不能仅凭个人命令。在正式下达政令之前，需要在内部反复商议，争取多数派系认同；一旦得不到派系支持，麾下各方势力就会消极抵制，政令难以执行。
  主公可以在府邸私见各派，谈判游说，提高法案通过概率。经过斡旋，原本强硬抵制法案的派系会权衡利害，转为中立观望，成为能够争取的摇摆力量。","议事，是徐州牧召集辖下僚属与各方代表共同议定事务的核心环节，法案能否顺利推行，取决于麾下各大派系的支持程度。
  议事中将众人划分为支持者、反对者、摇摆者三类。摇摆势力态度未定，能够被争取，是左右表决结果的关键。
  身为一州州牧，主公虽握有州内最高权力，名义上能够自行决断，但政令想要顺利落地、不遭遇内部阻碍，不能仅凭个人命令。在正式下达政令之前，需要在内部反复商议，争取多数派系认同；一旦得不到派系支持，麾下各方势力就会消极抵制，政令难以执行。
  主公可以在府邸私见各派，谈判游说，提高法案通过概率。经过斡旋，原本强硬抵制法案的派系会权衡利害，转为中立观望，成为能够争取的摇摆力量。","議事は、徐州牧が管轄下の僚属や各勢力の代表を集め、案件を共同で議決する中心的なプロセスである。法案が円滑に推進されるかどうかは、麾下の各大派閥の支持の度合いに依存する。
議事では、人々を支持者、反対者、揺れ動く者の三つのカテゴリーに分ける。揺れ動く勢力は態度が未定であり、引き込むことが可能で、表決結果を左右する鍵となる。
一州の州牧として、主公は州内で最高権力を握り、名目上は自ら決断できるが、政令を円滑に施行し、内部の妨害に遭わないためには、個人の命令だけでは不十分である。正式に政令を下す前に、内部で繰り返し協議し、多数の派閥の同意を得る必要がある。派閥の支持を得られなければ、麾下の各勢力は消極的に抵抗し、政令は実行困難となる。
主公は府邸で各派と個別に会い、交渉や説得を行い、法案の通過確率を高めることができる。調整を経て、元々法案に強硬に反対していた派閥も利害を考慮し、中立の立場に転じて、引き込める揺れ動く勢力となる。","議事は、徐州牧が管轄下の僚属や各勢力の代表を集め、案件を共同で議決する中心的なプロセスである。法案が円滑に推進されるかどうかは、麾下の各大派閥の支持の度合いに依存する。
議事では、人々を支持者、反対者、揺れ動く者の三つのカテゴリーに分ける。揺れ動く勢力は態度が未定であり、引き込むことが可能で、表決結果を左右する鍵となる。
一州の州牧として、主公は州内で最高権力を握り、名目上は自ら決断できるが、政令を円滑に施行し、内部の妨害に遭わないためには、個人の命令だけでは不十分である。正式に政令を下す前に、内部で繰り返し協議し、多数の派閥の同意を得る必要がある。派閥の支持を得られなければ、麾下の各勢力は消極的に抵抗し、政令は実行困難となる。
主公は府邸で各派と個別に会い、交渉や説得を行い、法案の通過確率を高めることができる。調整を経て、元々法案に強硬に反対していた派閥も利害を考慮し、中立の立場に転じて、引き込める揺れ動く勢力となる。",标点格式/术语冲突/句式过长口型不匹配；原译评分6/10；日语玩家感受：能看懂大意，但会觉得术语不统一、不像同一款游戏。
